2.230000 7.494638 1.987501
2.240000 7.514023 1.889401
2.250000 7.532426 1.791301
2.260000 7.549849 1.693201
2.270000 7.566290 1.595101
2.280000 7.581751 1.497001
2.290000 7.596231 1.398901
2.300000 7.609729 1.300801
2.310000 7.622246 1.202701
2.320000 7.633783 1.104601
2.330000 7.644339 1.006501
2.340000 7.653913 0.908401
2.350000 7.662507 0.810301
2.360000 7.670119 0.712201
2.370000 7.676751 0.614101
2.380000 7.682401 0.516001
2.390000 7.687070 0.417901
2.400000 7.690759 0.319801
2.410000 7.693467 0.221701
2.420000 7.695193 0.123601
2.430000 7.695939 0.025501
2.440000 7.695703 0.000000
2.450000 7.694487 -0.170699
2.460000 7.692289 -0.268799
2.470000 7.689111 -0.366899
2.480000 7.684951 -0.464999
2.490000 7.679811 -0.563100
2.500000 7.673689 -0.661200
2.510000 7.666586 -0.759300
2.520000 7.658503 -0.857400
2.530000 7.649438 -0.955500
2.540000 7.639393 -1.053599
2.550000 7.628366 -1.151700
2.560000 7.616359 -1.249799
2.570000 7.603371 -1.347900
2.580000 7.589401 -1.446000
2.590000 7.574450 -1.544100
2.600000 7.558519 -1.642200
2.610000 7.541606 -1.740300
2.620000 7.523713 -1.838400
2.630000 7.504838 -1.936500
2.640000 7.484983 -2.034600
2.650000 7.464147 -2.132699
2.660000 7.442329 -2.230800
2.670000 7.419530 -2.328900
2.680000 7.395751 -2.427000
2.690000 7.370991 -2.525100
2.700000 7.345249 -2.623199
2.710000 7.318527 -2.721300
2.720000 7.290823 -2.819400
2.730000 7.262139 -2.917500
2.740000 7.232473 -3.015599
2.750000 7.201827 -3.113700
2.760000 7.170199 -3.211800
2.770000 7.137591 -3.309900
2.780000 7.104001 -3.408000
2.790000 7.069431 -3.506100
2.800000 7.033879 -3.604200
2.810000 6.997347 -3.702300
2.820000 6.959833 -3.800400
2.830000 6.921339 -3.898500
2.840000 6.881863 -3.996600
2.850000 6.841407 -4.094700
2.860000 6.799969 -4.192800
2.870000 6.757551 -4.290900
2.880000 6.714151 -4.388999
2.890000 6.669771 -4.487100
2.900000 6.624409 -4.585200
2.910000 6.578067 -4.683300
2.920000 6.530743 -4.781400
2.930000 6.482439 -4.879499
2.940000 6.433153 -4.977600
2.950000 6.382887 -5.075700
2.960000 6.331639 -5.173800
2.970000 6.279411 -5.271900
2.980000 6.226201 -5.370000
2.990000 6.172011 -5.468100
3.000000 6.116839 -5.566200
3.010000 6.060687 -5.664299
3.020000 6.003553 -5.762400
3.030000 5.945439 -5.860500
3.040000 5.886343 -5.958600
3.050000 5.826267 -6.056700
3.060000 5.765209 -6.154800
3.070000 5.703171 -6.252900
3.080000 5.640151 -6.351000
3.090000 5.576151 -6.449100
3.100000 5.511169 -6.547200
3.110000 5.445207 -6.645300
3.120000 5.378263 -6.743400
3.130000 5.310339 -6.841500
3.140000 5.241433 -6.939600
3.150000 5.171547 -7.037700
3.160000 5.100679 -7.135800
3.170000 5.028831 -7.233900
3.180000 4.956001 -7.332000
3.190000 4.882191 -7.430100
3.200000 4.807399 -7.528200
3.210000 4.731627 -7.626300
3.220000 4.654873 -7.724400
3.230000 4.577139 -7.822500
3.240000 4.498423 -7.920600
3.250000 4.418727 -8.018700
3.260000 4.338049 -8.116799
3.270000 4.256391 -8.214900
3.280000 4.173751 -8.313000
3.290000 4.090131 -8.411099
3.300000 4.005529 -8.509200
3.310000 3.919947 -8.607300
3.320000 3.833383 -8.705400
3.330000 3.745839 -8.803500
3.340000 3.657313 -8.901600
3.350000 3.567807 -8.999700
3.360000 3.477319 -9.097800
3.370000 3.385851 -9.195900
3.380000 3.293401 -9.294000
3.390000 3.199971 -9.392100
3.400000 3.105559 -9.490200
3.410000 3.010167 -9.588300
3.420000 2.913793 -9.686399
3.430000 2.816439 -9.784500
3.440000 2.718103 -9.882600
3.450000 2.618787 -9.980700
3.460000 2.518489 -10.078800
3.470000 2.417211 -10.176900
3.480000 2.314951 -10.275000
3.490000 2.211711 -10.373100
3.500000 2.107489 -10.471200
3.510000 2.002287 -10.569300
3.520000 1.896103 -10.667400
3.530000 1.788939 -10.765500
3.540000 1.680793 -10.863600
3.550000 1.571667 -10.961699
3.560000 1.461559 -11.059800
3.570000 1.350471 -11.157900
3.580000 1.238401 -11.256000
3.590000 1.125351 -11.354100
3.600000 1.011319 -11.452200
3.610000 0.896307 -11.550300
3.620000 0.780313 -11.648400
3.630000 0.663339 -11.746500
3.640000 0.545383 -11.844600
3.650000 0.426447 -11.942700
3.660000 0.306529 -12.040800
3.670000 0.185631 -12.138900
3.680000 0.063751 -12.237000
